Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score_Numeric,Customer_Segment,Cluster,PCA1,PCA2
CUST0484,196,2,113.18251268266908,1,1,1,1.0,Others,1,-2.47311833755879,0.4366103414209199
CUST0485,24,11,1296.6877857952227,4,5,5,4.666666666666667,Champions,0,3.705180947650218,0.976103446878451
CUST0486,124,3,300.81767408338453,2,1,2,1.6666666666666667,Others,1,-1.360522822278782,-0.049983219373496486
CUST0487,14,1,25.690972535897583,5,1,1,2.3333333333333335,New Customers,1,-1.9175965676855922,-1.91089652822497
CUST0488,125,6,713.2136699681835,2,4,4,3.3333333333333335,At Risk,0,0.40711574937325806,0.8312463535287729
CUST0489,178,6,277.49576273858776,1,4,1,2.0,At Risk,1,-0.8671412841292399,0.9101112961554194
CUST0490,86,8,881.7588777489672,2,5,5,4.0,At Risk,0,1.5735997262168626,0.8253784035883502
CUST0491,50,5,478.3583535933416,3,3,3,3.0,Loyal,1,0.02509414131463608,-0.45231185691881276
CUST0492,26,4,526.192551498692,4,2,3,3.0,New Customers,1,-0.015800072340026162,-0.7927197968831696
CUST0493,44,7,517.2769362200072,3,4,3,3.3333333333333335,Loyal,0,0.7144824662018672,-0.23404600636880873
CUST0494,30,8,965.4567180494803,4,5,5,4.666666666666667,Champions,0,2.078952089585557,0.2766660891815039
CUST0495,57,6,544.7454638602148,3,4,3,3.3333333333333335,Loyal,0,0.41769447445464736,-0.16875090422426348
CUST0496,17,3,192.9085813726329,5,1,1,2.3333333333333335,New Customers,1,-0.9929349878264284,-1.4293154401836978
CUST0497,267,5,406.7592269191198,1,3,2,2.0,At Risk,1,-1.3688682545021207,1.9861902744385658
CUST0498,20,3,405.4438458100496,4,1,2,2.3333333333333335,New Customers,1,-0.5354623031666326,-1.1317982262593902
CUST0499,30,8,763.8252381930416,4,5,4,4.333333333333333,Champions,0,1.6287633164430138,0.02755518869861233
CUST0500,71,7,1135.7385299565155,3,4,5,4.0,Loyal,0,1.9417888689194767,0.8444631125750894
CUST0501,24,4,249.6012549113574,4,2,1,2.3333333333333335,New Customers,1,-0.6219797201298723,-1.1577317336252335
CUST0502,35,4,457.0814145972769,4,2,3,3.0,New Customers,1,-0.22129052748074732,-0.7733001233791842
CUST0503,34,7,788.731872429878,4,4,5,4.333333333333333,Champions,0,1.3774392125401098,-0.015119707899105718
CUST0504,163,5,438.4585012382953,1,3,2,2.0,At Risk,1,-0.7066338501233719,0.8142758193140439
CUST0505,84,6,930.1215327868122,2,4,5,3.6666666666666665,At Risk,0,1.1245836956578845,0.6217865893748925
CUST0506,70,3,530.867623620491,3,1,3,2.3333333333333335,Others,1,-0.539779828838398,-0.39459101716039113
CUST0507,70,2,106.70222938704924,3,1,1,1.6666666666666667,Others,1,-1.7710123856806577,-1.0386636593094412
CUST0508,50,7,507.43076784959857,3,4,3,3.3333333333333335,Loyal,0,0.658376021134896,-0.17634081978225744
CUST0509,162,6,581.1025163252915,1,4,3,2.6666666666666665,At Risk,1,-0.09827558783986758,1.0988905071697284
CUST0510,113,4,325.6062024902198,2,2,2,2.0,Others,1,-0.9584331041585743,-0.02742600642794955
CUST0511,214,5,618.3884407694959,1,3,4,2.6666666666666665,At Risk,1,-0.594940901758473,1.6304690778406754
CUST0512,160,2,145.2724289481026,1,1,1,1.0,Others,1,-2.1967345773914304,0.05703730881425141
CUST0513,32,5,871.9895773407608,4,3,5,4.0,Loyal,0,1.006334427299947,-0.17559951746697405
CUST0514,144,3,346.82478178968967,1,1,2,1.3333333333333333,Others,1,-1.3715433579897955,0.2397571137857055
CUST0515,22,6,433.48363837319573,4,4,2,3.3333333333333335,Loyal,0,0.36832531494365667,-0.7137866239644868
CUST0516,8,9,1081.8455716669462,5,5,5,5.0,Champions,0,2.748118762794683,0.2842985216800308
CUST0517,172,5,859.5886593028589,1,3,5,3.0,At Risk,0,0.18245243087693316,1.4393769594710855
CUST0518,21,6,639.3578642158687,4,4,4,4.0,Champions,0,0.833674097462676,-0.47107889392775293
CUST0519,133,4,438.20344822641596,2,2,2,2.0,Others,1,-0.8207758016450524,0.3445848593867538
CUST0520,6,9,807.8837351868087,5,5,5,5.0,Champions,0,2.1478099910234483,-0.07746477960315473
CUST0521,29,8,733.1029330743479,4,5,4,4.333333333333333,Champions,0,1.5658557866088396,-0.02204647125117153
CUST0522,8,4,448.6931417392787,5,2,3,3.3333333333333335,New Customers,1,-0.08646756404559702,-1.0980781561214614
CUST0523,10,4,406.6243328725819,5,2,2,3.0,New Customers,1,-0.19177008176862234,-1.1267632049599559
CUST0524,11,5,365.39176996268577,5,3,2,3.3333333333333335,Loyal,1,-0.0053328813573900865,-1.0460336938624986
CUST0525,1,6,489.6206073821293,5,4,3,4.0,Loyal,0,0.6130931560292389,-0.8889753606170866
CUST0526,104,6,682.0346557138428,2,4,4,3.3333333333333335,At Risk,0,0.4569305235616672,0.5481807950983917
CUST0527,83,3,332.0132978594271,2,1,2,1.6666666666666667,Others,1,-1.0577002731893934,-0.4888860403929606
CUST0528,49,5,636.6413170543269,3,3,4,3.3333333333333335,Loyal,0,0.3841844564595557,-0.26840200028687106
CUST0529,9,4,373.74956880857076,5,2,2,3.0,New Customers,1,-0.2594834725354348,-1.1790241767716685
CUST0530,2,5,431.1109187918842,5,3,2,3.3333333333333335,Loyal,0,0.19258417825088464,-1.069644088000478
CUST0531,16,3,516.5008383958208,5,1,3,3.0,New Customers,1,-0.2647535560026265,-1.0411698808391079
CUST0532,29,6,652.4220017887206,4,4,4,4.0,Champions,0,0.8173459920715894,-0.36177860441760623
CUST0533,52,4,174.3120123704857,3,2,1,2.0,Others,1,-0.9493191325817608,-0.9246902998424563
CUST0534,91,5,379.270412510531,2,3,2,2.3333333333333335,At Risk,1,-0.42931366150546924,-0.0972883800979878
CUST0535,9,4,243.2062677337958,5,2,1,2.6666666666666665,New Customers,1,-0.5509514942683217,-1.3403073221708912
CUST0536,29,4,348.3739978013931,4,2,2,2.6666666666666665,New Customers,1,-0.429882298662864,-0.9774754463614895
CUST0537,19,7,801.1423090094289,5,4,5,4.666666666666667,Champions,0,1.4904548832970108,-0.17446164240705006
CUST0538,13,6,596.5822225356724,5,4,4,4.333333333333333,Champions,0,0.7836644187347918,-0.6170870405054149
CUST0540,54,8,640.627821855606,3,5,4,4.0,Loyal,0,1.2172062613026267,0.15482728351671698
CUST0541,152,4,500.02051006380105,1,2,3,2.0,Others,1,-0.790809868504511,0.6422130328045111
CUST0542,48,7,877.2400935961352,3,4,5,4.0,Loyal,0,1.4954348167381915,0.2572598471075229
CUST0543,107,3,265.59916674822875,2,1,1,1.3333333333333333,Others,1,-1.342475550359377,-0.29145954644454014
CUST0544,3,4,375.9964029982874,5,2,2,3.0,New Customers,1,-0.2203442933633613,-1.2461181600985427
CUST0546,8,10,1292.8077033177926,5,5,5,5.0,Champions,0,3.503325873211687,0.6649636008550064
CUST0547,9,5,404.7086328483105,5,3,2,3.3333333333333335,Loyal,1,0.093825282389483,-1.0207486088685052
CUST0548,23,4,353.73295974044004,4,2,2,2.6666666666666665,New Customers,1,-0.38379457666240174,-1.0407244698308777
CUST0549,45,4,419.3914804025193,3,2,2,2.3333333333333335,Others,1,-0.3623130027628157,-0.703415318568626
CUST0550,35,5,645.9272699414663,4,3,4,3.6666666666666665,Loyal,0,0.4845368962719302,-0.4199591778662859
CUST0551,48,4,774.5825318317266,3,2,5,3.3333333333333335,Others,0,0.4136716214673499,-0.22965027081438785
CUST0552,107,3,432.7815366701949,2,1,2,1.6666666666666667,Others,1,-0.9692023587931575,-0.08490970241335286
CUST0553,20,6,671.6387111107836,4,4,4,4.0,Champions,0,0.911435632445733,-0.4428416571807254
CUST0554,28,7,909.6122709105908,4,4,5,4.333333333333333,Champions,0,1.6814551797996224,0.06435525747720232
CUST0555,197,2,352.67257992939767,1,1,2,1.3333333333333333,Others,1,-1.9440886388497387,0.7441396089672027
CUST0556,5,4,457.3323687793082,5,2,3,3.3333333333333335,New Customers,1,-0.050117195680382504,-1.1223395432521492
CUST0557,17,8,926.3304891877018,5,5,5,5.0,Champions,0,2.065526069616,0.07694179409272776
CUST0558,11,4,315.06793292367985,5,2,2,3.0,New Customers,1,-0.4018779573415519,-1.2282339784960488
CUST0559,17,11,1328.0015761624263,5,5,5,5.0,Champions,0,3.814905909685079,0.93327601471299
CUST0560,150,7,702.6036865115552,1,4,4,3.0,At Risk,0,0.5254345047218179,1.2292889078665719
CUST0561,14,7,683.5486670707406,5,4,4,4.333333333333333,Champions,0,1.2563354647778293,-0.37797070306334984
CUST0562,37,1,117.897502203069,4,1,1,2.0,New Customers,1,-1.8425275425797027,-1.5291429606362112
CUST0563,56,7,670.0584111212496,3,4,4,3.6666666666666665,Loyal,0,0.9873571314320011,0.09445166130047686
CUST0564,131,5,468.8245730603028,2,3,3,2.6666666666666665,At Risk,1,-0.45684737267478714,0.4791529469140969
CUST0565,10,4,420.4813544224269,5,2,2,3.0,New Customers,1,-0.16083108585699116,-1.10964318422336
CUST0566,40,6,711.1894218575105,4,4,4,4.0,Champions,0,0.8859997017367598,-0.16107804899334172
CUST0567,15,5,841.8727235958225,5,3,5,4.333333333333333,Loyal,0,1.035772317253865,-0.4107728727961263
CUST0568,130,2,329.3743266100762,2,1,2,1.6666666666666667,Others,1,-1.6150716199370518,-0.06485864061686301
CUST0569,27,5,422.29679477968773,4,3,2,3.0,Loyal,1,0.030727098336754636,-0.7894091722018376
CUST0570,105,6,614.7636137407512,2,4,4,3.3333333333333335,At Risk,0,0.30104530964971377,0.476714004066474
CUST0571,105,5,629.868290283187,2,3,4,3.0,At Risk,1,0.05058447744902021,0.3753490926947522
CUST0572,45,4,272.49495632496865,3,2,1,2.0,Others,1,-0.6902933657520767,-0.8849024822636004
CUST0573,109,5,347.1039131661633,2,3,2,2.3333333333333335,At Risk,1,-0.6035005998231491,0.07258035525533876
CUST0574,20,6,681.2280682088946,4,4,4,4.0,Champions,0,0.9328460833847335,-0.43099423442975776
CUST0575,38,9,1063.822269780309,4,5,5,4.666666666666667,Champions,0,2.537264566604016,0.6113806284214274
CUST0576,3,4,406.2654616220303,5,2,2,3.0,New Customers,1,-0.15276164021959238,-1.2087214576793632
CUST0577,205,2,338.3202149963229,1,1,2,1.3333333333333333,Others,1,-2.0216304080783893,0.8195674613350658
CUST0578,84,5,635.7386477980225,2,3,4,3.0,At Risk,0,0.1831205173561703,0.13805715240334535
CUST0579,22,5,536.5704469504162,4,3,3,3.3333333333333335,Loyal,0,0.31430488038030757,-0.706451702585911
CUST0580,64,4,477.7318187108664,3,2,3,2.6666666666666665,Others,1,-0.34010965660129094,-0.4100825544275617
CUST0581,9,6,720.3316292084027,5,4,4,4.333333333333333,Champions,0,1.0827119071017768,-0.5107775191856385
CUST0582,30,6,829.0434770882798,4,4,5,4.333333333333333,Champions,0,1.2060070623400478,-0.13192198780460845
CUST0583,21,5,624.4810479337875,4,3,4,3.6666666666666665,Loyal,0,0.5162726690750112,-0.6094852270092916
CUST0584,2,5,544.234839191735,5,3,3,3.6666666666666665,Loyal,0,0.4451594158781817,-0.929882173357853
CUST0585,109,3,230.88901790113326,2,1,1,1.3333333333333333,Others,1,-1.4313481627493854,-0.31105314574779586
CUST0586,18,4,395.37662751712014,5,2,2,3.0,New Customers,1,-0.26237998258433465,-1.0474996194832416
CUST0587,262,2,188.3150684847144,1,1,1,1.0,Others,1,-2.6807162230417863,1.2980036573354665
CUST0588,15,11,1139.1838555021266,5,5,5,5.0,Champions,0,3.4047010099309065,0.6767062446075804
CUST0589,61,7,886.4842126855531,3,4,5,4.0,Loyal,0,1.4421421361015334,0.4200655058850373
CUST0590,25,4,601.0562000832762,4,2,4,3.3333333333333335,New Customers,0,0.1570373866172721,-0.7118725208627573
CUST0591,94,2,307.2007283197049,2,1,2,1.6666666666666667,Others,1,-1.459843668682435,-0.5114729555867197
CUST0592,55,3,547.9814887962149,3,1,3,2.3333333333333335,Others,1,-0.41626266917320653,-0.5481219774405817
CUST0593,34,7,638.8083025576192,4,4,4,4.0,Champions,0,1.0427002718052696,-0.20034671471907023
CUST0594,22,7,542.3361792952232,4,4,3,3.6666666666666665,Loyal,0,0.8955492185269669,-0.4592755169396262
CUST0595,42,4,364.3559974629957,4,2,2,2.6666666666666665,New Customers,1,-0.4681311072288881,-0.8063452962997857
CUST0596,2,6,531.8523918684707,5,4,3,4.0,Loyal,0,0.7016982525316727,-0.8251540124945761
CUST0597,34,4,309.7925875374933,4,2,2,2.6666666666666665,New Customers,1,-0.5444596967152577,-0.9669169503434573
CUST0598,66,8,1236.4664106813311,3,5,5,4.333333333333333,Loyal,0,2.479308098260874,1.0307114837535487
CUST0599,23,3,270.91248132625327,4,1,1,2.0,New Customers,1,-0.8528958979429934,-1.263073582422268
CUST0600,48,2,124.73792778246582,3,1,1,1.6666666666666667,Others,1,-1.6056273164179549,-1.2725705923790291
CUST0601,73,5,468.80825083935144,3,3,3,3.0,Loyal,1,-0.12703197960238694,-0.19627618988105125
CUST0602,106,5,639.5780476834838,2,3,4,3.0,At Risk,0,0.06657664920180982,0.3989902494170811
CUST0603,162,1,113.88384327930848,1,1,1,1.0,Others,1,-2.5623765396450295,-0.078478958331697
CUST0604,214,4,482.7390269945653,1,2,3,2.0,Others,1,-1.1819950030980784,1.3428510713809394
CUST0605,64,5,684.3587926798753,3,3,4,3.3333333333333335,Loyal,0,0.4054182146435586,-0.03477345951965996
CUST0606,57,4,665.9599923487189,3,2,4,3.0,Others,0,0.11996284909752815,-0.2590459959944302
CUST0607,66,5,633.030658089851,3,3,4,3.3333333333333335,Loyal,0,0.279442117127934,-0.0748981851905855
CUST0608,25,8,650.942373039579,4,5,4,4.333333333333333,Champions,0,1.4051617933586082,-0.17013381921702908
CUST0609,19,4,560.0647296818784,5,2,3,3.3333333333333335,New Customers,1,0.09963708043469377,-0.8323864017161244
CUST0610,12,9,900.6205395936929,5,5,5,5.0,Champions,0,2.3207436873709315,0.10697923140187611
CUST0611,28,6,438.38937246033834,4,4,2,3.3333333333333335,Loyal,0,0.34515589376606987,-0.6378558125516293
CUST0612,33,4,537.3154371232833,4,2,3,3.0,New Customers,1,-0.030775369716390666,-0.6974628602705677
CUST0613,83,8,1105.366929749492,2,5,5,4.0,At Risk,0,2.0899175661384253,1.066705889781344
CUST0614,117,4,320.6269748272444,2,2,2,2.0,Others,1,-0.9922987805763949,0.01300220519308348
CUST0615,53,5,321.2054294580038,3,3,2,2.6666666666666665,Loyal,1,-0.34284730170719363,-0.6115356123055384
CUST0616,39,6,560.3448720833618,4,4,3,3.6666666666666665,Loyal,0,0.5548915616255051,-0.35908788684993004
CUST0617,22,3,206.68656622141145,4,1,1,2.0,New Customers,1,-0.990607962695273,-1.3540681561126016
CUST0618,70,8,1035.0029813614065,3,5,5,4.333333333333333,Loyal,0,2.0067461341958373,0.8283881347538173
CUST0619,10,4,575.5893107692729,5,2,3,3.3333333333333335,New Customers,0,0.18548319315415887,-0.9180109911494672
CUST0620,13,9,1111.9438899243394,5,5,5,5.0,Champions,0,2.7868846955792104,0.3797091897350948
CUST0621,23,5,861.8213301356396,4,3,5,4.0,Loyal,0,1.0348153763266938,-0.29296698552451744
CUST0622,2,4,347.7437487530196,5,2,2,3.0,New Customers,1,-0.2777377581438561,-1.2926686250990285
CUST0623,47,5,496.45009976866186,3,3,3,3.0,Loyal,1,0.08254943831328038,-0.46489488134889156
CUST0624,99,6,682.9299152241807,2,4,4,3.3333333333333335,At Risk,0,0.48736489997730736,0.4910619556427273
CUST0625,31,5,547.2996152463667,4,3,3,3.3333333333333335,Loyal,0,0.2870763170320769,-0.5883912298540191
CUST0626,396,1,149.7665923512953,1,1,1,1.0,Others,1,-3.8130415741360135,2.6907791740326674
CUST0627,54,4,644.920970466629,3,2,4,3.0,Others,1,0.09004968321312644,-0.3199741542017798
CUST0628,111,8,1033.3866588034712,2,5,5,4.0,At Risk,0,1.7699661957904287,1.303835479313672
CUST0629,51,7,626.6531145156284,3,4,4,3.6666666666666665,Loyal,0,0.9188803010183512,-0.01739946219038327
CUST0630,93,6,354.4723363756321,2,4,2,2.6666666666666665,At Risk,1,-0.21186978035174237,0.015390531014106456
CUST0631,9,4,573.6723117408769,5,2,3,3.3333333333333335,New Customers,0,0.1868901514049787,-0.9320243801410232
CUST0632,151,5,732.0554940993044,1,3,4,2.6666666666666665,At Risk,0,0.017134344691045612,1.0372681379286488
CUST0633,205,4,401.97011484324383,1,2,2,1.6666666666666667,Others,1,-1.3111463184271137,1.1382581599949975
CUST0634,8,8,900.7315346741575,5,5,5,5.0,Champions,0,2.0595544063976403,-0.059489946048847935
CUST0635,149,3,295.76113152758376,1,1,2,1.3333333333333333,Others,1,-1.5139902351278167,0.23489409899495614
CUST0636,6,2,196.36569306475218,5,1,1,2.3333333333333335,New Customers,1,-1.2068435875122205,-1.6731654459194625
CUST0637,7,5,547.4031582938406,5,3,3,3.6666666666666665,Loyal,0,0.4237979157386408,-0.8677428791197825
CUST0638,90,4,410.20711496245474,2,2,2,2.0,Others,1,-0.6387387445197632,-0.19073818205358817
CUST0639,20,8,831.0271030594772,4,5,5,4.666666666666667,Champions,0,1.8356779821291305,-0.005868327280237565
CUST0640,133,5,501.8893895522917,2,3,3,2.6666666666666665,At Risk,1,-0.3943967466622159,0.5432937062429214
CUST0641,78,3,482.7623603469235,3,1,3,2.3333333333333335,Others,1,-0.6926827267198282,-0.36086406836916335
CUST0642,7,4,623.6660508080474,5,2,4,3.6666666666666665,New Customers,0,0.3098869032165092,-0.8935482684193435
CUST0643,15,3,228.55465839147593,5,1,1,2.3333333333333335,New Customers,1,-0.9019726999765734,-1.4085655238717227
CUST0644,69,5,567.2115647320966,3,3,3,3.0,Loyal,0,0.11542451205762101,-0.1212811637018183
CUST0645,159,3,314.25185299490914,1,1,2,1.3333333333333333,Others,1,-1.529576441902286,0.3741887684341195
CUST0646,52,8,910.8228686653171,3,5,5,4.333333333333333,Loyal,0,1.8318532090437807,0.46535687666059794
CUST0647,10,4,431.2284496623416,5,2,2,3.0,New Customers,1,-0.13683571755265656,-1.0963654035182009
CUST0648,211,3,212.71516726414853,1,1,1,1.0,Others,1,-2.0520097386713734,0.8542816843101092
CUST0649,52,7,934.1987250924167,3,4,5,4.0,Loyal,0,1.5998596931935365,0.3742108114263524
CUST0650,70,5,451.2278247582535,3,3,3,3.0,Loyal,1,-0.1492230328407221,-0.2529313351888036
CUST0651,138,2,232.0107569436172,1,1,1,1.0,Others,1,-1.8779550453525966,-0.0919891584798112
CUST0652,7,4,374.3863254836672,5,2,2,3.0,New Customers,1,-0.24668756517997104,-1.2015274435555778
CUST0653,46,6,788.5348082556517,3,4,5,4.0,Loyal,0,1.0245685082604241,0.0043502309234856144
CUST0654,114,4,383.34146701504375,2,2,2,2.0,Others,1,-0.8352129135104557,0.05554952275673796
CUST0655,106,2,194.05439826362058,2,1,1,1.3333333333333333,Others,1,-1.7807141485232365,-0.5115227697071089
CUST0656,86,4,533.7213505377439,2,2,3,2.3333333333333335,Others,1,-0.34021632985610584,-0.08471920903456738
CUST0657,19,6,579.0996072730064,5,4,3,4.0,Loyal,0,0.7105078450865036,-0.5688165025321379
CUST0658,31,6,752.1213775584393,4,4,4,4.0,Champions,0,1.028573636987627,-0.21531243103749054
CUST0659,25,5,611.3786074273748,4,3,4,3.6666666666666665,Loyal,0,0.4642700468461174,-0.579093051763549
CUST0660,126,5,458.87434043868575,2,3,3,2.6666666666666665,At Risk,1,-0.450628058314379,0.40863475973209995
CUST0661,12,13,1096.2626795342362,5,5,5,5.0,Champions,0,3.8943019003887476,0.8287959655653987
CUST0662,54,11,1101.029512794404,3,5,5,4.333333333333333,Loyal,0,3.0977157174581023,1.0837217692791647
CUST0663,37,7,917.7066719691429,4,4,5,4.333333333333333,Champions,0,1.6483438910408306,0.1791605379170055
CUST0664,259,6,489.7713877477068,1,4,3,2.6666666666666665,At Risk,1,-0.8538421530388457,2.1156163480166796
CUST0665,44,4,519.2438211765154,3,2,3,2.6666666666666665,Others,1,-0.1336825263302813,-0.591695107341735
CUST0666,14,7,815.6467714428542,5,4,5,4.666666666666667,Champions,0,1.5512749433953514,-0.21476663514870675
CUST0667,20,4,397.05145994974487,4,2,2,2.6666666666666665,New Customers,1,-0.27001473422564315,-1.022140439304356
CUST0668,116,4,382.9625763996175,2,2,2,2.0,Others,1,-0.8474330754261664,0.07837137692776633
CUST0669,40,3,219.26700600056242,4,1,1,2.0,New Customers,1,-1.0648870411874738,-1.1289156411289838
CUST0670,21,6,532.6031260468624,4,4,3,3.6666666666666665,Loyal,0,0.595319527840527,-0.6029718353227733
CUST0671,148,1,204.6374166218164,1,1,1,1.0,Others,1,-2.280128851482755,-0.12938482736402915
CUST0672,156,8,986.2622735439804,1,5,5,3.6666666666666665,At Risk,0,1.408830611167316,1.769638623194795
CUST0673,69,4,492.16614972961133,3,2,3,2.6666666666666665,Others,1,-0.336317187298301,-0.3340243702651442
CUST0674,11,8,1104.4785167261982,5,5,5,5.0,Champions,0,2.497405224135071,0.22716955389013527
CUST0675,105,3,512.5795696170528,2,1,3,2.0,Others,1,-0.7796606482994332,-0.009611094066087098
CUST0676,237,4,351.23020262910376,1,2,2,1.6666666666666667,Others,1,-1.6064220925711683,1.448209636886701
CUST0677,374,1,35.82477701559816,1,1,1,1.0,Others,1,-3.94232673707771,2.293817159918893
CUST0678,107,3,406.971104099302,2,1,2,1.6666666666666667,Others,1,-1.0268301011558167,-0.11679787832797686
CUST0679,5,4,421.33796411058864,5,2,2,3.0,New Customers,1,-0.13048300408165253,-1.1668097746155977
CUST0680,52,4,395.90694137476936,3,2,2,2.3333333333333335,Others,1,-0.45455735582906254,-0.6509150324784362
CUST0681,22,5,499.91849119851054,4,3,3,3.3333333333333335,Loyal,0,0.23247093756059806,-0.7517343226823223
CUST0682,52,5,452.3635003025886,3,3,3,3.0,Loyal,1,-0.04431956407891503,-0.4611379157290817
CUST0683,138,3,312.9618158483857,1,1,2,1.3333333333333333,Others,1,-1.4130276341977104,0.1280503307447169
CUST0684,406,2,185.5999228206773,1,1,1,1.0,Others,1,-3.505720901686372,2.97152660484579
CUST0685,54,11,1552.5855404899075,3,5,5,4.333333333333333,Loyal,0,4.105918673951295,1.6416085077874345
CUST0686,41,5,578.226633195755,4,3,3,3.3333333333333335,Loyal,0,0.299257009849294,-0.43373181172816894
CUST0687,2,5,563.6173756206446,5,3,3,3.6666666666666665,Loyal,0,0.4884353978901881,-0.9059355103323872
CUST0688,40,7,824.7522275327675,4,4,5,4.333333333333333,Champions,0,1.4237403575253444,0.09925247816881719
CUST0689,328,3,314.82999467963964,1,1,2,1.3333333333333333,Others,1,-2.48940561274005,2.3429050506804137
CUST0690,38,8,773.4515269761868,4,5,5,4.666666666666667,Champions,0,1.6047594208926244,0.13260809774843807
CUST0691,29,5,560.0308882522485,4,3,3,3.3333333333333335,Loyal,0,0.32687602098014334,-0.5959520092038624
CUST0692,55,3,305.0908021500403,3,1,2,2.0,Others,1,-0.9585721354670906,-0.848207647160494
CUST0693,25,6,447.46374063583664,4,4,3,3.6666666666666665,Loyal,0,0.3824778150557585,-0.6615795931529649
CUST0694,31,4,545.6939844446845,4,2,3,3.0,New Customers,1,-0.0006941295573991293,-0.7104013287371502
CUST0695,18,5,625.199323620228,5,3,4,4.0,Loyal,0,0.5349376870448762,-0.6435327612524179
CUST0696,190,3,374.77823210669914,1,1,2,1.3333333333333333,Others,1,-1.5707374630546926,0.8099621211443935
CUST0697,331,2,139.6518257701079,1,1,1,1.0,Others,1,-3.181778076756812,2.0413851536498426
CUST0698,44,7,956.6698542963843,3,4,5,4.0,Loyal,0,1.6955284757692552,0.3088134993281458
CUST0699,55,7,843.9028709116426,3,4,5,4.0,Loyal,0,1.3811920754701184,0.29758737674295765
CUST0700,115,10,876.1136928382867,2,5,5,4.0,At Risk,0,1.9644406422409617,1.3961611577481874
CUST0701,175,3,383.68608980238844,1,1,2,1.3333333333333333,Others,1,-1.465542107318459,0.6462928336834658
CUST0702,37,6,415.2519682464178,4,4,2,3.3333333333333335,Loyal,0,0.24231239796970572,-0.5616366851305484
CUST0703,94,6,1066.0082862577347,2,4,5,3.6666666666666665,At Risk,0,1.3711112007756832,0.9061212657929095
CUST0704,23,7,554.5959524662139,4,4,3,3.6666666666666665,Loyal,0,0.917234888497992,-0.4324838763477377
CUST0705,56,3,458.8140540388986,3,1,3,2.3333333333333335,Others,1,-0.6210366290825404,-0.6466412412693513
CUST0706,77,1,190.5500189794859,3,1,1,1.6666666666666667,Others,1,-1.9077980708364937,-0.9735832127456967
CUST0707,183,2,181.96404469177577,1,1,1,1.0,Others,1,-2.245615398847834,0.37020351986741673
CUST0708,39,2,202.08332049337608,4,1,1,2.0,New Customers,1,-1.3817519864389503,-1.281817038562706
CUST0709,33,8,653.4030590392314,4,5,4,4.333333333333333,Champions,0,1.3651590372720357,-0.0739338420762958
CUST0710,26,8,1253.987088916387,4,5,5,4.666666666666667,Champions,0,2.745911077489417,0.5865585748383821
CUST0711,87,3,561.0112398762313,2,1,3,2.0,Others,1,-0.5691579653157617,-0.159384597385301
CUST0712,4,3,268.54915457876996,5,1,1,2.3333333333333335,New Customers,1,-0.7501176580113459,-1.4872480793810627
CUST0713,226,2,79.76850313573571,1,1,1,1.0,Others,1,-2.7183358375565687,0.7446775946927336
CUST0714,97,10,1213.8437096032558,2,5,5,4.0,At Risk,0,2.8208685933342466,1.6038088847724743
CUST0715,19,5,441.34816683348396,5,3,3,3.6666666666666665,Loyal,1,0.11876048451019908,-0.8590315129697665
CUST0716,145,5,752.5668647597402,1,3,4,2.6666666666666665,At Risk,0,0.09705331316796721,0.9927395552543065
CUST0717,108,3,262.35406391437357,2,1,1,1.3333333333333333,Others,1,-1.3554080913508397,-0.2838238115980878
CUST0718,37,5,721.9682272858186,4,3,4,3.6666666666666665,Loyal,0,0.6429416666398465,-0.3027224180784341
CUST0719,147,2,329.40389176903807,1,1,2,1.3333333333333333,Others,1,-1.7116863195109275,0.1331425848540068
CUST0720,20,9,686.1453384771191,4,5,4,4.333333333333333,Champions,0,1.7963815398789178,-0.06483992331643967
CUST0721,135,5,550.7205939720463,1,3,3,2.3333333333333335,At Risk,1,-0.2967440240169961,0.626913463081682
CUST0722,64,3,454.8081294638644,3,1,3,2.3333333333333335,Others,1,-0.6754775844179678,-0.5584306077791201
CUST0723,49,2,237.926098497288,3,1,1,1.6666666666666667,Others,1,-1.358595725770995,-1.1210843157395332
CUST0724,13,3,303.70325468611577,5,1,2,2.6666666666666665,New Customers,1,-0.7228119289262155,-1.3390111839888694
CUST0725,123,5,412.600155674555,2,3,2,2.3333333333333335,At Risk,1,-0.5368845443291838,0.3165291576362587
CUST0726,56,12,1222.298489573635,3,5,5,4.333333333333333,Loyal,0,3.641287975960339,1.3768630521807659
CUST0727,62,8,1261.9456241279254,3,5,5,4.333333333333333,Loyal,0,2.5589447200486233,1.0156105172734025
CUST0728,19,4,309.8805526484648,5,2,2,3.0,New Customers,1,-0.45895678496044107,-1.1414830054396061
CUST0729,16,6,689.5570295014384,5,4,4,4.333333333333333,Champions,0,0.974190812548303,-0.46728392977627975
CUST0730,13,5,554.404774182829,5,3,3,3.6666666666666665,Loyal,0,0.4053080339747235,-0.7892226555608888
CUST0731,78,3,320.54063836387115,3,1,2,2.0,Others,1,-1.0548801278826756,-0.5612851497888711
CUST0732,4,9,962.0274670904435,5,5,5,5.0,Champions,0,2.503345617871933,0.08968617257127096
CUST0733,101,5,400.83730033405556,2,3,2,2.3333333333333335,At Risk,1,-0.43803161755408104,0.045806819752268024
CUST0734,145,2,233.56488037862206,1,1,1,1.0,Others,1,-1.9142948107856843,-0.008554200098245977
