Customer_ID,Revenue,Orders,First,Last,Lifespan_Years,CLV
CUST0453,1034.574478290632,7,2022-01-16 14:00:00,2022-11-13 21:00:00,0.8246575342465754,3763.6513412898403
CUST0454,325.4224617923868,5,2022-04-03 01:00:00,2022-11-15 16:00:00,0.6191780821917808,1576.7150250560333
CUST0455,1254.9564630220073,8,2022-02-03 08:00:00,2023-02-19 16:00:00,1.0438356164383562,3606.764637819155
CUST0456,741.3852127773408,6,2022-01-05 14:00:00,2022-08-18 15:00:00,0.6164383561643836,3608.0747021830584
CUST0457,1270.7925837552566,9,2022-02-01 14:00:00,2022-12-15 13:00:00,0.8657534246575342,4403.537592443057
CUST0458,150.81876430248758,2,2022-10-04 20:00:00,2022-10-09 07:00:00,0.1,4524.562929074627
CUST0459,657.0651546692068,7,2022-04-09 01:00:00,2023-02-09 05:00:00,0.8383561643835616,2351.2625632770637
CUST0460,1056.6359085537,9,2022-01-02 08:00:00,2023-02-16 08:00:00,1.1232876712328768,2821.9910240641493
CUST0461,634.8627182166865,5,2022-02-11 02:00:00,2023-01-29 16:00:00,0.9643835616438357,1974.92805808884
CUST0462,188.40089054496644,2,2022-08-22 12:00:00,2022-10-05 23:00:00,0.12054794520547946,4688.613071516778
CUST0463,326.4194040563085,3,2022-05-28 21:00:00,2022-11-11 16:00:00,0.4547945205479452,2153.188237600348
CUST0464,485.5360860352602,5,2022-01-14 17:00:00,2023-02-07 23:00:00,1.0657534246575342,1366.7403964231619
CUST0465,433.2957418571227,6,2022-05-23 19:00:00,2022-11-20 20:00:00,0.4958904109589041,2621.319543279278
CUST0466,112.22456837736014,1,2022-03-24 04:00:00,2022-03-24 04:00:00,0.1,3366.7370513208043
CUST0467,570.9244171990224,5,2022-01-01 10:00:00,2023-01-10 19:00:00,1.0246575342465754,1671.5567829757474
CUST0468,340.70617644554113,4,2022-02-25 08:00:00,2022-12-26 03:00:00,0.8301369863013699,1231.2648950754706
CUST0469,145.69784676346606,2,2022-03-15 00:00:00,2023-02-16 01:00:00,0.9260273972602739,472.00929646744186
CUST0470,235.37182087677223,3,2022-01-19 04:00:00,2023-01-23 08:00:00,1.010958904109589,698.4610944717225
CUST0471,1138.7214930001483,12,2022-01-23 19:00:00,2023-01-26 00:00:00,1.0054794520547945,3397.5477788424046
CUST0472,457.7325846934837,4,2022-10-30 20:00:00,2023-02-13 12:00:00,0.2876712328767123,4773.496954660616
CUST0473,142.19081836332916,2,2022-01-15 19:00:00,2022-06-03 20:00:00,0.38082191780821917,1120.1363029341398
CUST0474,466.44768328614737,4,2022-01-28 15:00:00,2023-01-23 19:00:00,0.9863013698630136,1418.7783699953648
CUST0475,269.7094460930507,3,2022-01-02 15:00:00,2022-08-23 08:00:00,0.6356164383561644,1272.9820839305623
CUST0476,617.7751609655563,8,2022-02-07 10:00:00,2022-12-04 20:00:00,0.821917808219178,2254.879337524281
CUST0477,497.68448906314256,6,2022-01-20 15:00:00,2023-02-19 13:00:00,1.0794520547945206,1383.1586688429975
CUST0478,693.8994964387842,6,2022-03-03 18:00:00,2023-02-16 19:00:00,0.958904109589041,2170.914138858482
CUST0479,314.6648113935249,2,2022-10-25 18:00:00,2023-01-05 13:00:00,0.19452054794520549,4852.929133463517
CUST0480,518.9415952316549,6,2022-07-03 04:00:00,2023-02-11 23:00:00,0.6109589041095891,2548.166129052296
CUST0481,559.9727952547477,6,2022-05-15 05:00:00,2023-01-04 06:00:00,0.6410958904109589,2620.3855162561904
CUST0482,303.5159623554461,3,2022-03-21 21:00:00,2022-07-03 02:00:00,0.2821917808219178,3226.6988230991597
CUST0483,808.4781565497082,6,2022-05-08 17:00:00,2022-11-19 03:00:00,0.5315068493150685,4563.31743000995
CUST0484,113.18251268266908,2,2022-04-07 12:00:00,2022-08-09 16:00:00,0.33972602739726027,999.4746079638925
CUST0485,1296.6877857952227,11,2022-01-09 13:00:00,2023-01-28 19:00:00,1.0520547945205478,3697.5862641816902
CUST0486,300.81767408338453,3,2022-06-21 09:00:00,2022-10-20 18:00:00,0.3315068493150685,2722.275645630628
CUST0487,25.690972535897583,1,2023-02-08 04:00:00,2023-02-08 04:00:00,0.1,770.7291760769275
CUST0488,713.2136699681835,6,2022-01-27 05:00:00,2022-10-19 21:00:00,0.726027397260274,2947.052711755324
CUST0489,277.49576273858776,6,2022-01-15 09:00:00,2022-08-28 13:00:00,0.6164383561643836,1350.479378661127
CUST0490,881.7588777489672,8,2022-01-22 10:00:00,2022-11-28 02:00:00,0.8465753424657534,3124.6795182366313
CUST0491,478.3583535933416,5,2022-03-14 18:00:00,2023-01-03 13:00:00,0.8054794520547945,1781.6408067507107
CUST0492,526.192551498692,4,2022-02-05 04:00:00,2023-01-27 05:00:00,0.9753424657534246,1618.485516547943
CUST0493,517.2769362200072,7,2022-01-06 09:00:00,2023-01-08 22:00:00,1.0054794520547945,1543.3739650160978
CUST0494,965.4567180494803,8,2022-03-17 23:00:00,2023-01-23 12:00:00,0.852054794520548,3399.2768690166586
CUST0495,544.7454638602148,6,2022-04-27 06:00:00,2022-12-27 10:00:00,0.6684931506849315,2444.656897241538
CUST0496,192.9085813726329,3,2022-08-26 13:00:00,2023-02-04 19:00:00,0.4438356164383562,1303.9191148335372
CUST0497,406.7592269191198,5,2022-01-21 01:00:00,2022-05-31 12:00:00,0.3561643835616438,3426.1642575110473
CUST0498,405.4438458100496,3,2022-05-03 15:00:00,2023-02-02 04:00:00,0.7506849315068493,1620.2956611751981
CUST0499,763.8252381930416,8,2022-01-31 06:00:00,2023-01-22 18:00:00,0.9753424657534246,2349.406280397137
CUST0500,1135.7385299565155,7,2022-02-06 04:00:00,2022-12-13 08:00:00,0.8493150684931506,4011.721581620595
CUST0501,249.6012549113574,4,2022-04-13 09:00:00,2023-01-29 05:00:00,0.7945205479452054,942.4599107859874
CUST0502,457.0814145972769,4,2022-02-10 20:00:00,2023-01-17 16:00:00,0.9315068493150684,1472.0710264235827
CUST0503,788.731872429878,7,2022-01-07 20:00:00,2023-01-19 04:00:00,1.0301369863013699,2296.971809337012
CUST0504,438.4585012382953,5,2022-02-25 17:00:00,2022-09-12 14:00:00,0.5424657534246575,2424.808378060269
CUST0505,930.1215327868122,6,2022-02-07 21:00:00,2022-11-30 07:00:00,0.8082191780821918,3452.48501153071
CUST0506,530.867623620491,3,2022-03-31 06:00:00,2022-12-13 23:00:00,0.7041095890410959,2261.867890523104
CUST0507,106.70222938704924,2,2022-08-12 03:00:00,2022-12-13 17:00:00,0.336986301369863,949.9100908847066
CUST0508,507.43076784959857,7,2022-06-20 03:00:00,2023-01-03 11:00:00,0.5397260273972603,2820.4908162198494
CUST0509,581.1025163252915,6,2022-01-04 08:00:00,2022-09-13 06:00:00,0.6876712328767123,2535.0886668374274
CUST0510,325.6062024902198,4,2022-01-17 18:00:00,2022-10-31 19:00:00,0.7863013698630137,1242.295441556762
CUST0511,618.3884407694959,5,2022-01-02 17:00:00,2022-07-23 12:00:00,0.5506849315068493,3368.8325504606873
CUST0512,145.2724289481026,2,2022-01-23 14:00:00,2022-09-14 17:00:00,0.6410958904109589,679.8004687956084
CUST0513,871.9895773407608,5,2022-01-26 21:00:00,2023-01-20 23:00:00,0.9835616438356164,2659.6896579056634
CUST0514,346.82478178968967,3,2022-03-15 19:00:00,2022-09-30 20:00:00,0.5452054794520548,1908.407718893016
CUST0515,433.48363837319573,6,2022-04-17 20:00:00,2023-01-31 07:00:00,0.7890410958904109,1648.1409167314214
CUST0516,1081.8455716669462,9,2022-01-29 17:00:00,2023-02-14 14:00:00,1.0410958904109588,3117.423423619227
CUST0517,859.5886593028589,5,2022-03-04 12:00:00,2022-09-02 23:00:00,0.4986301369863014,5171.700999651815
CUST0518,639.3578642158687,6,2022-01-20 18:00:00,2023-01-31 20:00:00,1.0301369863013699,1861.9597375435537
CUST0519,438.20344822641596,4,2022-05-22 07:00:00,2022-10-12 05:00:00,0.38904109589041097,3379.1040549853906
CUST0520,807.8837351868087,9,2022-04-11 22:00:00,2023-02-15 18:00:00,0.8465753424657534,2862.888964496944
CUST0521,733.1029330743479,8,2022-01-06 17:00:00,2023-01-23 21:00:00,1.0465753424657533,2101.433800304741
CUST0522,448.6931417392787,4,2022-01-29 02:00:00,2023-02-14 03:00:00,1.0438356164383562,1289.5511553924152
CUST0523,406.6243328725819,4,2022-05-30 06:00:00,2023-02-12 12:00:00,0.7068493150684931,1725.7893197499116
CUST0524,365.39176996268577,5,2022-02-19 11:00:00,2023-02-11 15:00:00,0.9780821917808219,1120.739462490591
CUST0525,489.6206073821293,6,2022-01-09 21:00:00,2023-02-21 04:00:00,1.115068493150685,1317.2839436939353
CUST0526,682.0346557138428,6,2022-02-20 23:00:00,2022-11-09 21:00:00,0.7150684931506849,2861.409762477616
CUST0527,332.0132978594271,3,2022-04-12 15:00:00,2022-12-01 02:00:00,0.6356164383561644,1567.045522224451
CUST0528,636.6413170543269,5,2022-09-30 01:00:00,2023-01-03 23:00:00,0.2602739726027397,7338.128864994611
CUST0529,373.74956880857076,4,2022-06-16 07:00:00,2023-02-13 02:00:00,0.6602739726027397,1698.156754545166
CUST0530,431.1109187918842,5,2022-04-21 19:00:00,2023-02-19 21:00:00,0.8328767123287671,1552.8501844641883
CUST0531,516.5008383958208,3,2022-05-08 01:00:00,2023-02-05 23:00:00,0.7479452054794521,2071.6791869722483
CUST0532,652.4220017887206,6,2022-02-26 13:00:00,2023-01-24 07:00:00,0.9068493150684932,2158.3144772164624
CUST0533,174.3120123704857,4,2022-06-27 08:00:00,2023-01-01 07:00:00,0.5123287671232877,1020.7040296560525
CUST0534,379.270412510531,5,2022-02-19 05:00:00,2022-11-23 14:00:00,0.7589041095890411,1499.2819555921712
CUST0535,243.2062677337958,4,2022-04-05 08:00:00,2023-02-12 18:00:00,0.8575342465753425,850.833428653375
CUST0536,348.3739978013931,4,2022-06-05 17:00:00,2023-01-24 15:00:00,0.6356164383561644,1644.2652051401956
CUST0537,801.1423090094289,7,2022-02-22 14:00:00,2023-02-02 23:00:00,0.9452054794520548,2542.756024247318
CUST0538,596.5822225356724,6,2022-01-22 23:00:00,2023-02-08 19:00:00,1.0438356164383562,1714.5867025631528
CUST0540,640.627821855606,8,2022-02-10 13:00:00,2022-12-29 21:00:00,0.8821917808219178,2178.5324997884736
CUST0541,500.02051006380105,4,2022-01-09 19:00:00,2022-09-23 13:00:00,0.7013698630136986,2138.7596035932115
CUST0542,877.2400935961352,7,2022-02-16 17:00:00,2023-01-05 05:00:00,0.8821917808219178,2983.1611878502113
CUST0543,265.59916674822875,3,2022-02-25 00:00:00,2022-11-06 16:00:00,0.6958904109589041,1145.004281847679
CUST0544,375.9964029982874,4,2022-06-22 04:00:00,2023-02-19 01:00:00,0.6602739726027397,1708.3653995150403
CUST0546,1292.8077033177926,10,2022-02-17 10:00:00,2023-02-14 01:00:00,0.989041095890411,3921.397327238179
CUST0547,404.7086328483105,5,2022-01-20 07:00:00,2023-02-13 14:00:00,1.0657534246575342,1139.2183880948587
CUST0548,353.73295974044004,4,2022-02-25 03:00:00,2023-01-30 00:00:00,0.9260273972602739,1145.9692038928458
CUST0549,419.3914804025193,4,2022-04-19 07:00:00,2023-01-07 17:00:00,0.7205479452054795,1746.135631333683
CUST0550,645.9272699414663,5,2022-03-03 23:00:00,2023-01-17 23:00:00,0.8767123287671232,2210.2823768309554
CUST0551,774.5825318317266,4,2022-01-15 13:00:00,2023-01-05 01:00:00,0.9698630136986301,2395.954441682883
CUST0552,432.7815366701949,3,2022-03-17 14:00:00,2022-11-06 23:00:00,0.6410958904109589,2025.1956523669378
CUST0553,671.6387111107836,6,2022-04-16 21:00:00,2023-02-01 18:00:00,0.7945205479452054,2536.0151333320964
CUST0554,909.6122709105908,7,2022-03-03 11:00:00,2023-01-25 12:00:00,0.8986301369863013,3036.6629166070034
CUST0555,352.67257992939767,2,2022-07-06 16:00:00,2022-08-09 14:00:00,0.1,10580.17739788193
CUST0556,457.3323687793082,4,2022-11-10 02:00:00,2023-02-17 10:00:00,0.27123287671232876,5058.3731698317415
CUST0557,926.3304891877018,8,2022-01-10 06:00:00,2023-02-04 22:00:00,1.0684931506849316,2600.850988873163
CUST0558,315.06793292367985,4,2022-06-28 10:00:00,2023-02-10 18:00:00,0.6219178082191781,1519.8210861296452
CUST0559,1328.0015761624263,11,2022-02-26 16:00:00,2023-02-05 12:00:00,0.9397260273972603,4239.53855946897
CUST0560,702.6036865115552,7,2022-01-27 03:00:00,2022-09-25 07:00:00,0.6602739726027397,3192.32795323715
CUST0561,683.5486670707406,7,2022-03-11 07:00:00,2023-02-07 19:00:00,0.9123287671232877,2247.7050764037867
CUST0562,117.897502203069,1,2023-01-16 09:00:00,2023-01-16 09:00:00,0.1,3536.92506609207
CUST0563,670.0584111212496,7,2022-01-03 03:00:00,2022-12-28 06:00:00,0.9835616438356164,2043.771476818296
CUST0564,468.8245730603028,5,2022-01-09 08:00:00,2022-10-14 15:00:00,0.7616438356164383,1846.6291636727751
CUST0565,420.4813544224269,4,2022-01-04 00:00:00,2023-02-12 05:00:00,1.106849315068493,1139.6709977538553
CUST0566,711.1894218575105,6,2022-01-04 21:00:00,2023-01-12 23:00:00,1.021917808219178,2087.808088294837
CUST0567,841.8727235958225,5,2022-03-08 13:00:00,2023-02-07 01:00:00,0.9178082191780822,2751.792932350524
CUST0568,329.3743266100762,2,2022-09-13 19:00:00,2022-10-15 11:00:00,0.1,9881.229798302285
CUST0569,422.29679477968773,5,2022-02-04 06:00:00,2023-01-26 10:00:00,0.9753424657534246,1298.9185120330283
CUST0570,614.7636137407512,6,2022-01-21 21:00:00,2022-11-09 02:00:00,0.7972602739726027,2313.2857630450953
CUST0571,629.868290283187,5,2022-04-04 10:00:00,2022-11-09 14:00:00,0.6,3149.341451415935
CUST0572,272.49495632496865,4,2022-04-07 03:00:00,2023-01-08 02:00:00,0.7534246575342466,1085.0253715485114
CUST0573,347.1039131661633,5,2022-06-15 22:00:00,2022-11-04 17:00:00,0.3863013698630137,2695.59421926914
CUST0574,681.2280682088946,6,2022-02-25 19:00:00,2023-02-01 21:00:00,0.9342465753424658,2187.5212160960104
CUST0575,1063.822269780309,9,2022-01-24 07:00:00,2023-01-14 18:00:00,0.9726027397260274,3281.3672828434883
CUST0576,406.2654616220303,4,2022-04-24 19:00:00,2023-02-19 15:00:00,0.821917808219178,1482.8689349204105
CUST0577,338.3202149963229,2,2022-03-28 19:00:00,2022-08-01 15:00:00,0.3424657534246575,2963.685083367789
CUST0578,635.7386477980225,5,2022-01-10 04:00:00,2022-11-30 13:00:00,0.8876712328767123,2148.5611707988724
CUST0579,536.5704469504162,5,2022-03-03 07:00:00,2023-01-30 22:00:00,0.9123287671232877,1764.398316548666
CUST0580,477.7318187108664,4,2022-04-01 14:00:00,2022-12-20 05:00:00,0.7178082191780822,1996.6272575893076
CUST0581,720.3316292084027,6,2022-01-27 13:00:00,2023-02-12 17:00:00,1.0438356164383562,2070.2444461501336
CUST0582,829.0434770882798,6,2022-06-13 01:00:00,2023-01-23 07:00:00,0.6136986301369863,4052.6902116592246
CUST0583,624.4810479337875,5,2022-06-06 13:00:00,2023-01-31 23:00:00,0.6547945205479452,2861.1160982740475
CUST0584,544.234839191735,5,2022-04-13 13:00:00,2023-02-20 12:00:00,0.8547945205479452,1910.054964470993
CUST0585,230.88901790113326,3,2022-03-29 11:00:00,2022-11-05 07:00:00,0.6027397260273972,1149.1976118260952
CUST0586,395.37662751712014,4,2022-04-06 21:00:00,2023-02-04 14:00:00,0.8301369863013699,1428.8363271658302
CUST0587,188.3150684847144,2,2022-01-17 08:00:00,2022-06-05 01:00:00,0.3780821917808219,1494.2391303678428
CUST0588,1139.1838555021266,11,2022-02-05 00:00:00,2023-02-06 18:00:00,1.0027397260273974,3408.213993920296
CUST0589,886.4842126855531,7,2022-04-05 21:00:00,2022-12-22 18:00:00,0.7123287671232876,3733.4623572718483
CUST0590,601.0562000832762,4,2022-03-12 07:00:00,2023-01-28 09:00:00,0.8821917808219178,2043.9644071154885
CUST0591,307.2007283197049,2,2022-04-11 23:00:00,2022-11-20 03:00:00,0.6082191780821918,1515.2468356309769
CUST0592,547.9814887962149,3,2022-04-14 22:00:00,2022-12-29 12:00:00,0.7068493150684931,2325.7353884955633
CUST0593,638.8083025576192,7,2022-01-07 01:00:00,2023-01-19 12:00:00,1.0328767123287672,1855.424645359663
CUST0594,542.3361792952232,7,2022-03-25 13:00:00,2023-01-31 11:00:00,0.852054794520548,1909.511628065175
CUST0595,364.3559974629957,4,2022-02-23 11:00:00,2023-01-11 07:00:00,0.8794520547945206,1242.8966268597517
CUST0596,531.8523918684707,6,2022-02-02 17:00:00,2023-02-20 02:00:00,1.0465753424657533,1524.5507044397261
CUST0597,309.7925875374933,4,2022-09-19 10:00:00,2023-01-19 07:00:00,0.3315068493150685,2803.4949037483902
CUST0598,1236.4664106813311,8,2022-03-04 09:00:00,2022-12-18 03:00:00,0.7890410958904109,4701.148332277978
CUST0599,270.91248132625327,3,2022-11-16 07:00:00,2023-01-30 13:00:00,0.2054794520547945,3955.322227363298
CUST0600,124.73792778246582,2,2022-12-11 10:00:00,2023-01-05 09:00:00,0.1,3742.1378334739748
CUST0601,468.80825083935144,5,2022-01-03 18:00:00,2022-12-11 14:00:00,0.9342465753424658,1505.4106588536356
CUST0602,639.5780476834838,5,2022-06-04 13:00:00,2022-11-07 21:00:00,0.4273972602739726,4489.345911624453
CUST0603,113.88384327930848,1,2022-09-12 22:00:00,2022-09-12 22:00:00,0.1,3416.5152983792545
CUST0604,482.7390269945653,4,2022-02-19 02:00:00,2022-07-23 03:00:00,0.42191780821917807,3432.462562071747
CUST0605,684.3587926798753,5,2022-01-31 13:00:00,2022-12-20 11:00:00,0.8821917808219178,2327.244962684669
CUST0606,665.9599923487189,4,2022-10-25 05:00:00,2022-12-26 17:00:00,0.16986301369863013,11761.71276809431
CUST0607,633.030658089851,5,2022-01-21 04:00:00,2022-12-18 07:00:00,0.9068493150684932,2094.164865886365
CUST0608,650.942373039579,8,2022-04-20 20:00:00,2023-01-28 12:00:00,0.7726027397260274,2527.5953846749608
CUST0609,560.0647296818784,4,2022-01-14 12:00:00,2023-02-03 11:00:00,1.0520547945205478,1597.0595807334814
CUST0610,900.6205395936929,9,2022-03-18 05:00:00,2023-02-09 19:00:00,0.8986301369863013,3006.644789192359
CUST0611,438.38937246033834,6,2022-06-17 13:00:00,2023-01-25 01:00:00,0.6054794520547945,2172.110239113441
CUST0612,537.3154371232833,4,2022-06-11 14:00:00,2023-01-20 06:00:00,0.6082191780821918,2650.272088513492
CUST0613,1105.366929749492,8,2022-01-08 08:00:00,2022-12-01 04:00:00,0.8931506849315068,3712.812233361024
CUST0614,320.6269748272444,4,2022-05-12 11:00:00,2022-10-28 01:00:00,0.4602739726027397,2089.800818070432
CUST0615,321.2054294580038,5,2022-03-25 22:00:00,2022-12-31 07:00:00,0.7671232876712328,1256.1426616304077
CUST0616,560.3448720833618,6,2022-03-02 05:00:00,2023-01-14 01:00:00,0.8684931506849315,1935.5761354299093
CUST0617,206.68656622141145,3,2022-01-31 20:00:00,2023-01-31 14:00:00,0.9972602739726028,621.7631593748504
CUST0618,1035.0029813614065,8,2022-05-13 07:00:00,2022-12-13 16:00:00,0.5863013698630137,5295.926470050187
CUST0619,575.5893107692729,4,2022-05-03 22:00:00,2023-02-12 06:00:00,0.7780821917808219,2219.2616031420907
CUST0620,1111.9438899243394,9,2022-03-26 04:00:00,2023-02-09 08:00:00,0.8767123287671232,3804.932998334849
CUST0621,861.8213301356396,5,2022-05-10 17:00:00,2023-01-30 01:00:00,0.7232876712328767,3574.5998352216875
CUST0622,347.7437487530196,4,2022-09-17 12:00:00,2023-02-20 09:00:00,0.4246575342465753,2456.6413218358484
CUST0623,496.45009976866186,5,2022-02-23 06:00:00,2023-01-06 11:00:00,0.8684931506849315,1714.8670638696676
CUST0624,682.9299152241807,6,2022-01-16 05:00:00,2022-11-14 20:00:00,0.8273972602739726,2476.1862820214496
CUST0625,547.2996152463667,5,2022-02-20 14:00:00,2023-01-22 01:00:00,0.9178082191780822,1788.9345632679747
CUST0626,149.7665923512953,1,2022-01-22 02:00:00,2022-01-22 02:00:00,0.1,4492.997770538858
CUST0627,644.920970466629,4,2022-03-05 14:00:00,2022-12-30 15:00:00,0.821917808219178,2353.961542203196
CUST0628,1033.3866588034712,8,2022-01-11 07:00:00,2022-11-02 19:00:00,0.8082191780821918,3835.7911572535627
CUST0629,626.6531145156284,7,2022-03-25 03:00:00,2023-01-01 18:00:00,0.7726027397260274,2433.2807106191954
CUST0630,354.4723363756321,6,2022-04-24 02:00:00,2022-11-21 06:00:00,0.5780821917808219,1839.5602290583752
CUST0631,573.6723117408769,4,2022-05-08 21:00:00,2023-02-13 15:00:00,0.7671232876712328,2243.468504843787
CUST0632,732.0554940993044,5,2022-03-17 03:00:00,2022-09-23 23:00:00,0.5205479452054794,4218.951400203887
CUST0633,401.97011484324383,4,2022-01-11 06:00:00,2022-08-01 14:00:00,0.5534246575342465,2178.996414620555
CUST0634,900.7315346741575,8,2022-01-26 20:00:00,2023-02-14 04:00:00,1.0493150684931507,2575.1985129718078
CUST0635,295.76113152758376,3,2022-04-01 22:00:00,2022-09-26 08:00:00,0.4849315068493151,1829.7086950435266
CUST0636,196.36569306475218,2,2022-01-25 21:00:00,2023-02-15 21:00:00,1.0575342465753426,557.047756232911
CUST0637,547.4031582938406,5,2022-04-21 15:00:00,2023-02-15 09:00:00,0.8191780821917808,2004.7038740192497
CUST0638,410.20711496245474,4,2022-06-11 06:00:00,2022-11-24 14:00:00,0.4547945205479452,2705.8842824330595
CUST0639,831.0271030594772,8,2022-02-20 20:00:00,2023-02-02 07:00:00,0.947945205479452,2629.9846180639524
CUST0640,501.8893895522917,5,2022-01-18 22:00:00,2022-10-11 21:00:00,0.726027397260274,2073.844836074564
CUST0641,482.7623603469235,3,2022-01-15 16:00:00,2022-12-05 23:00:00,0.8876712328767123,1631.5579770983986
CUST0642,623.6660508080474,4,2022-01-13 01:00:00,2023-02-15 02:00:00,1.0904109589041096,1715.8651397859599
CUST0643,228.55465839147593,3,2022-01-08 11:00:00,2023-02-06 22:00:00,1.0794520547945206,635.1963221793557
CUST0644,567.2115647320966,5,2022-05-05 13:00:00,2022-12-15 04:00:00,0.6109589041095891,2785.1868313078285
CUST0645,314.25185299490914,3,2022-02-19 09:00:00,2022-09-15 22:00:00,0.5698630136986301,1654.3547068722378
CUST0646,910.8228686653171,8,2022-01-10 10:00:00,2023-01-01 00:00:00,0.9726027397260274,2809.4395526437243
CUST0647,431.2284496623416,4,2022-01-03 12:00:00,2023-02-12 09:00:00,1.106849315068493,1168.7998821293666
CUST0648,212.71516726414853,3,2022-01-06 20:00:00,2022-07-26 06:00:00,0.547945205479452,1164.6155407712133
CUST0649,934.1987250924167,7,2022-01-11 15:00:00,2023-01-01 02:00:00,0.9698630136986301,2889.6824971078995
CUST0650,451.2278247582535,5,2022-05-09 08:00:00,2022-12-14 12:00:00,0.6,2256.139123791268
CUST0651,232.0107569436172,2,2022-08-21 18:00:00,2022-10-07 12:00:00,0.12602739726027398,5522.864757679583
CUST0652,374.3863254836672,4,2022-05-29 16:00:00,2023-02-15 15:00:00,0.7150684931506849,1570.701250592397
CUST0653,788.5348082556517,6,2022-02-07 04:00:00,2023-01-07 15:00:00,0.915068493150685,2585.1665120956245
CUST0654,383.34146701504375,4,2022-01-23 16:00:00,2022-10-31 11:00:00,0.7671232876712328,1499.1389513624033
CUST0655,194.05439826362058,2,2022-07-10 11:00:00,2022-11-08 12:00:00,0.3315068493150685,1756.1121165178886
CUST0656,533.7213505377439,4,2022-01-25 18:00:00,2022-11-28 08:00:00,0.8383561643835616,1909.8852249634954
CUST0657,579.0996072730064,6,2022-01-26 01:00:00,2023-02-03 12:00:00,1.021917808219178,1700.037721082955
CUST0658,752.1213775584393,6,2022-02-04 22:00:00,2023-01-22 15:00:00,0.9616438356164384,2346.3615624686354
CUST0659,611.3786074273748,5,2022-01-20 05:00:00,2023-01-28 13:00:00,1.021917808219178,1794.7977885602563
CUST0660,458.87434043868575,5,2022-01-14 20:00:00,2022-10-18 18:00:00,0.7561643835616438,1820.5340680447857
CUST0661,1096.2626795342362,13,2022-03-08 17:00:00,2023-02-09 22:00:00,0.9260273972602739,3551.501876005883
CUST0662,1101.029512794404,11,2022-02-24 05:00:00,2022-12-29 19:00:00,0.8438356164383561,3914.3744042528324
CUST0663,917.7066719691429,7,2022-02-02 01:00:00,2023-01-15 22:00:00,0.9506849315068493,2895.9331579429727
CUST0664,489.7713877477068,6,2022-01-11 22:00:00,2022-06-07 17:00:00,0.4,3673.2854081078003
CUST0665,519.2438211765154,4,2022-03-02 16:00:00,2023-01-09 00:00:00,0.8547945205479452,1822.3461031675781
CUST0666,815.6467714428542,7,2022-02-21 06:00:00,2023-02-08 14:00:00,0.9643835616438357,2537.3102691191057
CUST0667,397.05145994974487,4,2022-02-18 15:00:00,2023-02-01 22:00:00,0.9534246575342465,1249.3429558763523
CUST0668,382.9625763996175,4,2022-02-10 02:00:00,2022-10-28 22:00:00,0.7123287671232876,1612.8616198368507
CUST0669,219.26700600056242,3,2022-04-28 04:00:00,2023-01-13 15:00:00,0.7123287671232876,923.4514291177534
CUST0670,532.6031260468624,6,2022-03-11 20:00:00,2023-02-01 02:00:00,0.8931506849315068,1788.9583528261173
CUST0671,204.6374166218164,1,2022-09-27 15:00:00,2022-09-27 15:00:00,0.1,6139.122498654493
CUST0672,986.2622735439804,8,2022-02-08 10:00:00,2022-09-19 00:00:00,0.6082191780821918,4864.672024912876
CUST0673,492.16614972961133,4,2022-04-15 03:00:00,2022-12-14 20:00:00,0.6657534246575343,2217.785736435903
CUST0674,1104.4785167261982,8,2022-02-14 17:00:00,2023-02-11 05:00:00,0.989041095890411,3350.1495174935926
CUST0675,512.5795696170528,3,2022-04-06 15:00:00,2022-11-08 21:00:00,0.5917808219178082,2598.4936515308927
CUST0676,351.23020262910376,4,2022-02-01 11:00:00,2022-06-30 12:00:00,0.40821917808219177,2581.1884018716014
CUST0677,35.82477701559816,1,2022-02-13 15:00:00,2022-02-13 15:00:00,0.1,1074.7433104679449
CUST0678,406.971104099302,3,2022-05-16 15:00:00,2022-11-07 13:00:00,0.4767123287671233,2561.111258555952
CUST0679,421.33796411058864,4,2022-06-19 11:00:00,2023-02-16 20:00:00,0.663013698630137,1906.4672343020438
CUST0680,395.90694137476936,4,2022-06-18 17:00:00,2022-12-31 16:00:00,0.5342465753424658,2223.1697477198586
CUST0681,499.91849119851054,5,2022-08-24 17:00:00,2023-01-31 04:00:00,0.43561643835616437,3442.8348922161576
CUST0682,452.3635003025886,5,2022-01-10 05:00:00,2022-12-31 18:00:00,0.9726027397260274,1395.3184023417873
CUST0683,312.9618158483857,3,2022-03-06 22:00:00,2022-10-07 01:00:00,0.5863013698630137,1601.3700390373006
CUST0684,185.5999228206773,2,2022-01-08 02:00:00,2022-01-11 21:00:00,0.1,5567.997684620319
CUST0685,1552.5855404899075,11,2022-01-23 10:00:00,2022-12-30 00:00:00,0.9315068493150684,5000.238725989555
CUST0686,578.226633195755,5,2022-01-22 00:00:00,2023-01-12 05:00:00,0.9726027397260274,1783.54412211085
CUST0687,563.6173756206446,5,2022-01-03 01:00:00,2023-02-19 22:00:00,1.1287671232876713,1497.96365607914
CUST0688,824.7522275327675,7,2022-01-19 00:00:00,2023-01-12 21:00:00,0.9808219178082191,2522.6360032077664
CUST0689,314.82999467963964,3,2022-02-12 18:00:00,2022-03-31 15:00:00,0.12602739726027398,7494.322699439247
CUST0690,773.4515269761868,8,2022-01-30 06:00:00,2023-01-14 17:00:00,0.9561643835616438,2426.731868306374
